Lead Dates,Initial Referral Source,Anticipated Start,Month of Created Date,Primary State/Province,Primary City,Primary Zip/Postal Code,Inquired,Applied,Admitted,Confirmed ,Enrolled
Lead,CPPX,Fall 2019,Oct-16,Arkansas,Texarkana,71854,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,California,Fullerton,92835,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,California,Los Angeles,90044,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,California,Oroville,95966,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Florida,New Port Richey,34655,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Florida,Tallahassee,32303,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Georgia,Conyers,30013,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Illinois,Danville,61832,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Louisiana,Gretna,70056,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Louisiana,New Orleans,70114,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Michigan,Ovid,48866,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,New York,Brooklyn,11218,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,New York,Pittsford,14534,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Ohio,Steubenville,43952,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,South Carolina,Greenwood,29649,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Tennessee,Oak Ridge,37830,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Texas,Fort Worth,76133,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Virginia,Winchester,22601,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-16,Wisconsin,Delavan,53115,1,0,0,0,0
Lead,CPPX,Fall 2019,Dec-16,Maine,Cumberland Center,4021,1,0,0,0,0
Lead,CPPX,Fall 2019,Dec-16,Maine,Lyman,04002-7327,1,1,0,0,0
Lead,CPPX,Fall 2019,Dec-16,Maine,Steep Falls,04085-6854,1,1,1,1,1
Lead,CPPX,Fall 2019,Dec-16,Massachusetts,Billerica,1821,1,0,0,0,0
Lead,CPPX,Fall 2019,Dec-16,Massachusetts,Swampscott,1907,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-17,Maine,Eastport,4631,1,1,1,1,0
Lead,CPPX,Fall 2019,Feb-17,Maine,Gorham,04038-1139,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-17,Maine,Westbrook,4092,1,1,1,1,1
Lead,CPPX,Fall 2019,Jun-17,New Hampshire,Merrimack,3054,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Augusta,04330-5117,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Bangor,4401,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Bath,4530,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Brunswick,4011,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Buxton,04093-6314,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Calais,04619-1374,1,1,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Canaan,04924-3436,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Cape Neddick,03902-7401,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Casco,04015-4351,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Dover Foxcroft,04426-4006,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-17,Maine,Durham,04222-5442,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,East Machias,4630,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Farmingdale,04344-2801,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Freeport,4032,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Gardiner,4345,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Gorham,4038,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Hiram,04041-3745,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-17,Maine,Houlton,4730,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Howland,4448,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Jay,04239-1506,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Kennebunk,04043-6855,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Liberty,04949-3656,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-17,Maine,Limington,04049-3157,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Lisbon Falls,4252,2,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Machiasport,4655,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Mechanic Falls,04256-5143,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,New Gloucester,04260-4065,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,North Waterboro,04061-4826,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,North Yarmouth,04097-6067,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Norway,04268-4538,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Poland,4274,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Portland,04103-2022,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-17,Maine,Richmond,04357-3516,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Sabattus,4280,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Saco,4072,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Sanford,04073-3227,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-17,Maine,Scarborough,4074,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Shapleigh,04076-3636,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Skowhegan,4976,2,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,South China,04358-0022,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-17,Maine,South Thomaston,04858-3109,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Trenton,04605-6425,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Vassalboro,04989-3327,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-17,Maine,Warren,4864,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Waterboro,4087,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Waterville,4901,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Wells,4090,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Westbrook,04092-4037,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Westbrook,04092-4637,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Windham,04062-4780,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-17,Maine,Windsor,4363,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Woodland,04736-5532,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Wytopitlock,4497,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Maine,Yarmouth,4096,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,Chelmsford,1824,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,Lowell,1854,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,Melrose,2176,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,New Bedford,02740-1359,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,North Billerica,1862,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,North Reading,1864,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,Shirley,1464,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,Tewksbury,1876,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,West Newton,2465,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,Wilmington,1887,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,Massachusetts,Woburn,1801,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Bedford,3110,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Danville,03819-3254,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Exeter,3833,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Hampstead,3841,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Hudson,3051,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Londonderry,3053,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Manchester,3102,3,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Manchester,3104,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Manchester,3109,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Merrimack,3054,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,New Boston,3070,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,New Ipswich,03071-3305,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,North Hampton,3862,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Rochester,3867,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-17,New Hampshire,Sandown,3873,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Bethany,6524,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Bloomfield,6002,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Bridgeport,6606,2,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Bristol,06010-2868,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Canton,6019,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Clinton,6413,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Darien,6820,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,East Hartford,6118,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,East Haven,6512,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Fairfield,6825,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Hamden,6517,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Hartford,6112,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Higganum,6441,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Ledyard,6339,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Manchester,6040,2,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Moosup,06354-1712,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,New Britain,6053,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,New Haven,6519,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Niantic,6357,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Norwalk,6854,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Shelton,6484,2,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,South Windsor,6074,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Tolland,6084,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Unionville,6085,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Wallingford,6492,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Waterbury,6704,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Waterford,6385,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,West Haven,6516,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Connecticut,Windsor,6095,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Auburn,04210-4523,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Bangor,4401,2,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Beals,4611,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Biddeford,04005-9625,1,1,1,1,1
Lead,CPPX,Fall 2019,Feb-18,Maine,Bowdoinham,04008-4629,1,1,1,1,1
Lead,CPPX,Fall 2019,Feb-18,Maine,Brewer,4412,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Brooks,4921,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Brunswick,4011,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Cape Elizabeth,4107,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Corinth,04427-3266,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Gorham,04038-4105,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Gray,04039-7717,1,1,1,1,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Greene,04236-3817,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Lincoln,4457,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Lovell,04051-3240,1,1,1,1,1
Lead,CPPX,Fall 2019,Feb-18,Maine,Millinocket,04462-1618,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Minot,04258-5016,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,North Berwick,3906,2,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Oakland,04963-4133,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Orono,04473-4530,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Palermo,04354-7657,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Pittsfield,04967-0084,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Rome,04963-3029,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Skowhegan,4976,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,South Berwick,3908,3,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,South Portland,4106,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,South Portland,04106-1979,1,1,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Maine,Woolwich,4579,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Byfield,1922,2,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Chicopee,1020,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Danvers,1923,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Kingston,2364,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Lexington,2420,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Lynn,1905,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Natick,1760,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Newburyport,1950,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Norwood,2062,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Peabody,1960,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Plymouth,2360,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Revere,2151,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Salem,1970,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,South Deerfield,01373-9785,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,West Brookfield,1585,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Westport,2790,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Worcester,1605,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Massachusetts,Worcester,1610,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Alton,3809,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Berlin,3570,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Derry,3038,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Derry,03038-5323,1,1,1,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Dover,3820,2,1,1,1,1
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Gorham,3581,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Hampstead,3841,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Hooksett,3106,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Keene,3431,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Kingston,3848,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Londonderry,03053-3382,1,1,1,1,1
Lead,CPPX,Fall 2019,Feb-18,New Hampshire,Milford,3055,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Rhode Island,North Kingstown,2852,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Rhode Island,North Providence,2911,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Rhode Island,West Greenwich,2817,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Vermont,Benson,05743-9648,1,1,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Vermont,Essex Junction,5452,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Vermont,Fairlee,5045,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Vermont,Manchester Center,5255,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Vermont,Moretown,5660,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Vermont,Rutland,5701,1,0,0,0,0
Lead,CPPX,Fall 2019,Feb-18,Vermont,Vergennes,05491-1155,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-18,Connecticut,Bridgeport,6610,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Connecticut,Brookfield,6804,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Connecticut,Cheshire,6410,3,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Connecticut,Farmington,6032,2,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Connecticut,Norwalk,6850,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Connecticut,Norwalk,6851,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Connecticut,Waterford,6385,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Connecticut,Westport,6880,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Maine,Bridgton,04009-4705,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-18,Maine,Clinton,04927-3038,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-18,Maine,Greene,4236,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Maine,Pittston,04345-6808,1,1,1,0,0
Lead,CPPX,Fall 2019,Oct-18,Maine,South Portland,4106,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Maine,Turner,04282-3936,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-18,Massachusetts,Boston,2125,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,Massachusetts,Revere,2151,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,New Hampshire,Charlestown,03603-4574,1,1,1,1,1
Lead,CPPX,Fall 2019,Oct-18,New Hampshire,Pike,3780,1,0,0,0,0
Lead,CPPX,Fall 2019,Oct-18,New Hampshire,Suncook,3275,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-16,Maryland,Temple Hills,20748,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Dec-16,Maine,Edgecomb,04556-3526,1,1,0,0,0
Lead,CPPX,Fall 2020 ,Dec-16,Maine,Kittery,03904-5413,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Dec-16,Maine,Lewiston,04240-6736,1,1,0,0,0
Lead,CPPX,Fall 2020 ,Feb-17,Maine,Bangor,4401,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-17,Maine,Sanford,04073-4220,1,1,0,0,0
Lead,CPPX,Fall 2020 ,Feb-17,Maine,Waterville,4901,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-17,New Hampshire,Manchester,3102,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Jun-17,Maine,Lyman,04002-6951,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Alfred,04002-3035,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Auburn,4210,2,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Belfast,4915,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Bowdoinham,4008,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Buxton,4093,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Canaan,4924,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Clinton,4927,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Cumberland Center,4021,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Dexter,4930,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Eddington,4428,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Fryeburg,4037,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Hollis Center,4042,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Jefferson,4348,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Kennebunkport,4046,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Lebanon,4027,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Lisbon Falls,4252,2,2,2,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,New Gloucester,4260,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,North Anson,4958,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Presque Isle,4769,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Roxbury,4275,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Saco,4072,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Saint David,4773,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Sanford,4073,2,1,1,1,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Scarborough,4074,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Springvale,04083-1527,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Standish,4084,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Stetson,4488,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,Waterville,4901,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Maine,York,3909,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Massachusetts,Burlington,1803,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-17,Massachusetts,Wilmington,1887,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Oct-17,New Hampshire,Rochester,3867,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Connecticut,Fairfield,6824,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Connecticut,Hamden,6514,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Connecticut,Old Lyme,6371,1,1,1,1,0
Lead,CPPX,Fall 2020 ,Feb-18,Connecticut,Shelton,6484,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Connecticut,Wallingford,6492,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Auburn,4210,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Bath,4530,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Biddeford,4005,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Brooklin,04616-3219,1,1,1,1,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Brunswick,4011,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Center Lovell,4016,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Corinth,4427,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Denmark,4022,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Dixfield,4224,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Gorham,4038,2,1,1,1,1
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Jefferson,4348,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Kennebunk,4043,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Oakland,4963,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Poland,4274,1,1,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Portland,4101,1,1,1,1,1
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Portland,4103,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Sanford,4073,2,1,1,1,1
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Skowhegan,4976,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,South Paris,4281,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,South Portland,4106,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Turner,4282,2,2,2,1,1
Lead,CPPX,Fall 2020 ,Feb-18,Maine,Waterville,4901,3,1,1,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Rhode Island,Cranston,2920,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Rhode Island,Providence,2909,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Feb-18,Vermont,Springfield,5156,1,1,1,0,0
Lead,CPPX,Fall 2020 ,Oct-18,Connecticut,Ellington,6029,1,0,0,0,0
Lead,CPPX,Fall 2020 ,Oct-18,Connecticut,Fairfield,6824,1,0,0,0,0
